comment,label
🌻 😧,0
Sống nhanh lên 😢,0
Cherry Love Caliso Perolino yeashhh. 🤧 Gwapa jd kaayo akong mama idol 💖😘 😩,0
Lê Thành đã bảo r mà 💀,0
Đỗ Nhân hí 🚫,0
Tâm sinh tướng. 😓 Tướng sinh mệnh 😠,0
Linh Chi vừa nghe beat và lời đã không ăn nhập rồi các bài kia nghe một lần đã thấy ok mún nghe lần nữa còn bài này nghe cố lắm chỉ được một phút xong là tắt luôn 😩,0
Em của Phùng Thanh Độ thất lạc bấy lâu nay Phùng Sơn 😰,0
Lúc đi da trắng lúc về da đen :))) 🥴,0
xin người :(( 😦,0
Tộc trưởng bé nhất nhỉ? 🥴,0
trần dần đã lộ thật thân thế là cảm tình viên của việt cộng 😡,0
Cực kì khuyết tật 💆,1
ae đang buồn vào xả tres điểm danh🤣 🤡,0
Thiên Thanh haha nghiệp đi nha nghiệp quật giơg 😵,0
trưởng thành vì cao hơn 🤬,0
Ok anh ơiiiiii 🤕,0
Hồ Kỷ Tuyền em có theo dõi vụ này ko 👿,0
"Đường đường là BTQP của 1 quốc gia mà phát biểu 1 câu bắt đầu bằng chữ ""Hy vọng"".Nãn... 💢",0
Rất thuyết phục 😊 ☠️,0
"TRẦM NGÂM CỨT,,tên nào đi ngược lợi ích nhân dân đều là bò ngu tung HỨNG HÒ BẢ CHÓ,,CSVN là chúa lừa dân và ăn cướp đồng bào ,,loại bỏ cs là nhiệm vụ chính của nhà báo ngu dốt và chính nhân dân 🤠",2
Vừa lên fan cứng ae ạ ;)) 😬,0
Xem cô nói chuyện cười như 1 con điên :)) 😑,0
"sao toàn đăng những lần hiếm hoi đc vậy thầy, sao k show những trận như mật vụ chuột cống, mèo nhà, cá hấp, rồng xào ỏi ớt đi 🥴",0
Bùi Thị Minh Thư thees fansixlong là gì b ey? 🙄 🤪 💀,0
Nam Đoàn kể cả có khởi động đc vẫn k thể thoát. 🤡 B k xem lúc đầu có 22 kén đi nhưg cuối cùg chỉ có 2 ng thoát. 😔 K cho nổ thì chẳg ai sốg mà quay về 😑,0
"Bé không học, tối không lo ôn đi lớn lên ngu như thầy Ba đấy chứ anh tao thì cm biết đấy :))) 🙌",2
ok anh eii 🤯,0
Buồn vl:))) 😤,0
mưa gió với bão vẫn đi 😈,0
Beat với hoà thanh k ăn nhập lắm 🤦🏻‍♂️ chắc tại quá quen với những bài trước rồi 😖,0
Trẻ trâu ❌,0
Th chồng Sài như phá 😂😂 😨,0
Do Dat anh gil ơiiiiiii !!!! 💀,0
May là chưa công bố hết dịch không là mn sẽ không đề Phòng 🤦,0
Khỏe khỏe rất khéo. 😤 Chúc mừng chúc mừng. 😫,0
Ở đấy ngột ngạt quá thì đưa nó qua vũ hán cho nó thoáng mát😡😡 💝,2
Abe phiên bản thái hã ae ? 😨,0
🙃 😩,0
minh hiếu đi đâu đep gái quá 🌹🥀🌺 😠,0
Bị cô lập thì về đây với em nè abe em dẫn abe đi chơi gái nè . 😤 Bao ngon 🤒,0
Thế thì đỡ thế đéo nào được 🌝 🤦,0
Phạm Xuân Huy quá cúte 😞,0
Cứ để bà cụ tội nghiệp ảo tưởng những điều tốt đẹp.có đ/chỉ thì công khai mỗi ng giúp 1 phần nhỏ cho bà toại nguyện😭 🤦,0
Phim này coi t buồn ngủ mặc dù t rất thích chị đẹp Kristen 😞 😔,0
"Chàng quay phim đúng chán, thà đừng quay. 😬 Không dám quay rõ mặt tụi no để người ta tránh, cứ quay bụng với dưới thắt lưng... 😔",0
Đức Khoa ghê thật 🤡,0
Facebook linda là j z mọi người 🚫,0
Tiên Nguyễn chứ ai nữa 🙃 😿,0
ko cần ghi cũng bik là ai 😦,0
Đáng thương quá :( 🤦,0
"Ai làm đc gì ngoài dùng võ mồm ca thán, thơ vịnh vè trào phúng, chửi đổng, AHBP, và xuất phát từ cái tâm vì nước vì dân thực sự? 💙 Ai làm gì đó đi chứ, đừng thủ dâm kiểu này mệt lắm :(( Với lại gần tết, ai cũng cố gắng tìm lương tháng 13 mà .. 😉 gắng cày thêm job cho tốt. ✨ Bên kia mới thưởng tốt",2
Không thể tưởng tượng nổi... 🙂 Bọn chúng ăn bất chấp thủ đoạn 🆗,2
"Mee too, nghe trên đt thấy dở tệ gắn thêm cái loa lại thấy cuốn 😒",0
Tử hình 🤚,1
Thèm vãi ra 😨,0
Thôi thế này xác định nghỉ tiếp 💢,0
Kiều My có diên ghê 🙂 😿,0
@Tiểu Ngư ??? 😩,0
Huy Hoàng thể hiện boy 🚫,0
Ấy vậy mà mới có thằng ít tóc cất công sang tận bển khom lưng hửi đít thằng Mao chó. 🙌,2
Sam Sam kiểu như gọi thân mật ý 😠,0
Ông này là chủ đất cho ông Tấn thuê !!! 💀,0
Được ăn mâm mới sướng bm còn kêu cái gì 🙅,0
"Hơ hơ, ms c.an huyện mà bày đặt lên giọng. 😕 Xin lỗi cô ba vàng mã c.an tỉnh nhà con còn chưa coi vào mắt huốn j c.an huyện. 🤚 Chú con là đại biểu quốc hội tỉnh mà còn ch dám lên giọng. 👐 Nổ quá. Đr, ở Mĩ có bom nguyên tử hk nổ ms là lạ",1
"Buồn quá,k biết mấy cái tượng nghìn tỷ có bị ngập nc k nữa. 🙌",1
"Julia Trần dở ẹc,mà còn hôi mùi bọ xít nữa, k ngon lành gì cả 🤧",0
Anh em nhớ sub kênh mới của thầy để có những giáo án susan mới nha 😰,0
Nge ông kẹ chuyện vo thuật. 😵 A lan nhin cười giỏi thật 🤣🤣🤣🤣🤣 🤯,0
uiii đk thực sự 😒,0
Linh Duong thì đừng có xem 🤕,0
Hay ho con cặc j mà tối ngày đụ với chả địt 🤲,1
Ảnh ngầu đấu nhưng thầy rap còn ngầu hơn 😖,0
Xây dựng cái gì ở thiên đường chả đắt 💀,0
Đăng Thảo gỡ gạc lại phim trước hong ta :((((( 🛑,0
Chung Tiến sv 16 hay 17 gì đó nằm ở cuối góc trái bản đồ 🤡,0
Chó để con linh cá lóc 🤗,2
"Cuộc sống nó là thế . 🤡 Mình thích họ , họ thích đứa nhà giàu và đéo quan tâm đến mình :::) 😩",0
"Em ở bàn dưới cr e ở bàn trên, cũng do khoảng cách 😦",0
Người ko ra người.ngợm ko ra ngợm.ý thức thì như đống rác.nhà nước nên bỏ tù những thằng coi thường pháp luật và tính mạng người khác như nó.phạt thật nặng xem nó có im mỏm nó ko. ✨,2
Đc a ạ 🤣🤣🤣 😤,0
Chết rồi cô ba vàng ngọc ơi há há 🤣🤣 😒,0
"vui quá tiger còn sống :"") 🛑",0
Còn lâu mới ngủ 💔,0
Riết bây ba quá bạn ơi . 🥶 Tôi cô quá nếu cau like thì kim cách khác noi tiếng ma nhu vậy người ta chỉ trích cô 🤦,0
Viết Sang e còn trẻ và đẹp máy bay kiểu dell gì 😬,0
Trend này làm bao chị em gục ngã😆 🤦,0
Jack càng ngày càng tuột phong độ (ý kiến riêng) 😞,0
Apple kh baogio làm mình thất vọng.. 😓,0
Hồi trước còn nói nước hoa chính hãng mà sale con 300 400 😞,0
"Ở Italy còn ko lo , ở việt nam lo gì hãy tin vào nhà nước , quân y , bệnh viện dịch tễ họ thật sự đẳng cấp trong chuyện này đã chữa cho 16 ng , chị nhung vài bữa nữa khỏe giờ đó , nếu ko khỏe thì mình ship cho chị nhung 1 lạng đinh 💓",2
Đình Huân 🥵,0
Giờ ko đánh cũng đã khai chính cờ đỏ sao vàng là bọn khủng bố.cần phải dẹp ngay bọn khủng bố cờ đỏ sao vàng này ra khỏi xã hội Việt Nam và cả nhân loại của thế giới 😉 💜,2
Mình đang tìm con chó nhà thất lạc nó sủa cực kì thuyết phục nhé.ai thấy làm ơn báo mình.mình cảm ơn ạ 🤡,0
"Thảo Đào Văn \""nghèo có nhau\"" ý nói đang lúc dịch bệnh cho dù cty thu lỗ, nói thu lỗ hơi quá thật ra đang lúc dịch bệnh kinh doanh khó khăn thôi. 😵 a ấy vẫn không đuổi (cắt giảm nhân sự) bất cứ ai. 😿 vậy chưa đủ hay sao? 😓",0
"cười xiểu cô luôn  i  love you chu cà mo ,chúc cô khỏe ,và hai mc dể thương luôn khỏe đẹp 😡",0
"Mình cũng buồn, cũng cảm thấy mất mát nhưng không để ảnh đại diện cầu nguyện cho bất cứ sự kiện nào. 😦 Mình không bày tỏ trên fb cũng k có nghĩa là mình k quan tâm. 😒",0
Cs như bầy sư tử săn mồi! 💚 Gặp phải thứ gì chúng cũng muốn cướp hết và bất chấp tất cả. 🧡 Trừ khi người bị cướp đủ năng lực chống trả thì chúng mới dừng. 😉 Bản chất của lũ cs là cướp và cướp.,2
tin 2013 -_- 😿,0
Dễ thương quá 😩,0
Cách mà dân ta thể hiện lòng yêu nước! 😈,0
"Các cô phục vụ giặt quần không kịp nên phải lót khăn , mà đúng ta không nên mặc quần cho nhanh ... 😬 Nhưng nếu như trong hình mô tả thì chứng tỏ đêm qua Tám không ngủ ..... 😰 🤣🙄 🤡",0
Ám ảnh vl 😰,0
Ủa là sao k hiểu 😣,0
Huynh Tin ai đôi heo nhiều nhất nè 🤯,0
"Uhmmm uhmmmm, đây là t khi Tết về =)) 🥴",0
Chị đẹp như Lệ Thủy da 😞,0
Gương mặt giải trí 😂😂 😢,0
em đẹp lắm 😖,0
Ca sĩ :)) k-atm 😒,0
Có nói đúng con cũng bị người cùng giới thả tép bắt tôm thương quá nên bị lừa gần cả trăm triệu giờ cuộc sống trốn chui trốn nhủi.chưa bao giờ nhục như bây giờ.thế giới thứ ba đã khổ xin những ai ko thương những người thế giới thứ ba đừng lôi dụng để lừa gạt. 🙄 kB nc cho vui nhé mọi người 0328200620 😈,0
"người ta đi ăn trộm cũng rất vất vả, phải thứ đêm hôm đi canh chứ phải dễ dàng đâu, nhiều khi phải canh 3-4 ngày chứ đâu phải đùa. 🥴 a ko thương người đi bắt trói người ta là a sai rồi. 😵",0
Hello.chi... 💔,0
Tủn 3K nghe nói xạo lồn quá tr 🤩,2
"Phu Nguyen sửa chữ thôi chứ ngọng gì anh,em bên tre cũng gọi li quăng 🥶",0
Hôm nay đảo ngói nè 😆 👎,0
😌😌😌 🤒,0
"Haiz, 🤕",0
Trần Tân Kiệt nghe nhiều nghiện cmnr 🚫,0
Em xin vocal dc k ạ để e remix 😢,0
Dỗi thật sự 😨,0
I love you chu cà mo cô :))) 🥵,0
Kb đẹp ở chỗ nào mà phanh ra :(( 💆,1
Chị đẹp quá... 😰 Ko nói ko bít chị là người chuyển giới...... 😦,0
Hôn gió kiểu cao bằng 🤣 🙀,0
Thầy có nhận đệ tử ko thầy 🙃 🙄,0
Câu 30đ của gói 80: Chim anh Độ Mixi bao nhiêu cm ??? 😢,0
Đc của ló 🙄,0
Được không anh êii :))) 🤦,0
Võ Thành Toàn đây là cảnh khủng bố đi cướp 🥶,0
kkkk 😢,0
nhism đang quay ghế 🤧,0
Đéo ghi nguồn. 💆,1
Hà Nội ko biết có đc ko để mai e viết thư bày tỏ nguyện vọng :3 🤒,0
tuyệt vời 😰,0
Thế Vinh linh vật thờ là con quỷ dữ :Đ 😡,0
"8000 like đó là phần nhỏ trong số hàng tỷ người dùng Fb của tàu , suy ra số lượng óc chó của nó ko đáng kể :v 💘",2
Hồng Sơn Nguyễn ông ơi cho tui xin video dc ko ông 🙄,0
Hãy nghĩ theo hướng tích cực mà bạn ấy muốn truyền tải 😈,0
"Đéo mẹ, MC Phan Anh có nhận lương từ dân tụi tao ko, hết lòng vì người vùng lũ, còn tụi mày có đứng ra kêu gọi và hết lòng lo cho dân ko hay chỉ là kêu gọi xong đem cúng mồ mã ông bà nhà tụi bây, đm cứ tưởng dân giờ ngu lắm ấy. 😌",2
Hiển Trọng Nguyễn Thanh Tuấn 😓,0
Các ông đi chơi bỏ tôi ở nhà với bà chủ kênh thế à 😞,0
âu cũng có thể loại bóp zái đồng đội :)) 😿,0
Hãy nhìn ánh sáng của đảng và quên đi sự bất công của cuộc sống. 😍 👌 💪,2
Mình thấy cách ly có khổ sở gì đâu sao mà nhiều người cứ trốn tránh thế nhỉ 😶 😞,0
Bài viết tràn đầy mùi GATO 😂😂😂 💀,0
thứ gì đâu 😒,0
"Đang vi phạm thì im re, xong xuôi rồi thì mới rà soát, sau đó thay đổi pháp lý để chính thức công nhận vi phạm, hỏi sao ko xử lý kịp thời thì nhân đc câu trl là ko hay biết, lực lượng mỏng, cần thời gian kiểm tra...@@ 🤝",1
Tục tĩu là đã mất nhân cách rồi. 😒 Cô nên gỡ vdo này đi. 🤧 Không có gì có ý nghĩa thì chẳng đáng khoe 😖,0
Hai con súc vật này trước kia đội nhau Lên đầu bây giờ quay lại cắn nhau hả 😗,2
Sale 99% di thay 🤰💔😢😾😣🤩😏😚❤🤩🤗❤😍 😨,0
Murad TV vc =)))) 🤬,0
Thôi nhà có rồi nên nhường cơ hội may mắn này cho bạn khác nhé 😈,0
hà lội không vội được đâu 😢,0
Trời vl nhiều 1 😒,0
Nên anh chuyển sang bản lite 🙅,0
Vĩnh Khang giống vcl khác mỗi cái mình và cái mặt 😞,0
"Dạo này độ tộc trưởng nổi tiếng lắm, đi đâu cũng độ :)) 💢",0
Ai thích t nói đi t vã lắm rồi :) 😈,0
Minh Nguyệt 🛑,0
"Thích câu này vl \"" Bạn lịch sự - admin lịch sự. 💚 Bạn cục súc - admin dí L` vào mặt bạn luôn \"" 🤍",2
Đảng hãy cho tôi lời khuyên đi 🙅,0
Thoi dai gi ma dan ba con gai an noi vo duyen qua a 💔,0
Vẫn là e sao nhung 😔😔😔 🤕,0
Em chao chi 🤬,0
Quốc Anh bịt khẩu trang nhé béo 🤦,0
Vợ mình nó say xe oto 😵,0
Thoại Trần nhà quê 🎉,2
Tâm Nguyễn đọc và tìm hiểu kỹ r hãy ns bạn ạ 😬,0
hoặc cho ngồi vài tháng cho có lệ chăng :v ☠️,0
Ơ. ❌ Ngứa mồm ak ? 👎,0
Trường Đang 🤣🤣 🙀,0
Tài Chiến rồi đó 😣,0
"Gi ghe wa vay troi,k tuong tuong luon👎👎👎 😫",0
"Nhược đại như lai sư tử được
Khắp phương thiên hạ thái bình phong 🤕",0
Mã Đức lâu r ☠️,0
Khẩu nghiệp chêt mẹ may đó trời qua báo may đó hồi xưa may chửi nhiều người . 😀 Bây giơ trời qua bao may đo minh hiếu may gu rang chiu kkkkkk 🆗,2
Bản chất con người.... 😨 loại người này xin lỗi ngàn lần cũng không tha 😬,0
Phương Mai vl :))) 💢,0
Cực kì thuyết phục :v 🛑,0
Để coi thằng nào ngán thằng nào??? 😩 :))) 😭,0
Địt mẹ các bạn ý. 🥰 Cười rụng con mẹ nó mồm rồi. 🧡,2
Quốc Trung hè này khỏi đi gia lai hay nước ngoài nữa hê :v vô đak lak nà :v 💔,0
một doanh nghiệp đóng thuế cả ngàn tỷ mỗi năm bị lũ ngu chó đẻ giết chết! 💓 và 1 thằng add óc éo bằng con chó 👍,2
"Giờ tao chỉ mong bóng đá đến sớm . 💖 Để lu ngu no tràn ra đường hít thêm khí chết bớt , mới tỉnh đc . 😂",2
🐔🐔🐔 😓,0
Dui cùng em giây phút bóp dú bóp lồnn taoo nss mà cừ bò. 😒,1
Shop pe : đi cùng độ phùng 😵,0
"Chắc tui nhấn vô nhầm bình luận rồi, sorry bạn 😿",0
Chung cẩn thận con mãnh thú nhà m cũng có cóngg nhựa :v 😨,0
Bảo xuyên ơi nhìn em rưng rưng nước đái .hahaha 🙌,1
Vài trăm xúât quà mừng như vậy là gìau hơn cả Trump oz! 😇 Tội nghịêp bọn tư bản bóc lột hút máu người lao động cả đời dell bằng quà mừng của mấy cán bộ do dân và vì dân hỉ!!!!! 😀,2
"Nghe cô Hiếu nói chuyện cười muốn chết ,mọc mạc thu hút người nghe 😡",0
Em yêu thầy và yêu các bạn nữa chung lớp nha dấu bé 3 😿,0
Sẵn sàng :))) 💢,0
Tường Vy Khánh Huyền Nguyễn Nguyễn Thảo Nguyên trend mà :(( 😖,0
"ĐỪNG MONG CON NGƯỜI TA THAY ĐỔI, CHẤP NHẬN ĐƯỢC NHAU HAY KHÔNG MÀ THÔI 🙂🙂🙂🙂 😡",0
Khúc Hương Giang hông biết nữa. 😬 Đi alone á. 💔 Được thì gặp 🙀,0
Nhớ page ngày xưa vl 🤯,0
hay lắm mấy đứa 😑,0
Ngu thì chết chứ bệnh tật j. 😬 Thắng lại làm j ✌️,1
Chinh Nguyen vấn đề là nó đi chuyên cơ riêng về chứ ở VN ngừng cấp thị thực với nhập cảnh rồi 😿,0
Cực Kì Thuyết Phục 😬,0
Sống chậm lại nào các bồ tèo :)) 😒,0
Cực kì thuyết phục. 😓,0
Phan Trung Hiếu vậy lúc nó bay ra nước ngoài là nó bỏ nhà rồi :)) 😵,0
ae học tiếng tàu đi là vừa :3 🚫,0
Ăn mặc còn thua ng ăn xin 🤏,1
Yêu nhau ngại mỗi cái đấy😴 🛑,0
I love you chu rờ mo 🤕,0
Tết đưa vợ con đi chs thoii 🚫,0
Trong lúc nước sôi lửa bỏng này mà vẫn có kẻ nhận thức kém vậy 🤔,1
Tiên tri đâu cân ăn 💢,0
Xl e hai thì à.! 🚫,0
Xã hội cong đều 😦,0
sp này ok đó 💀,0
Lại cà khịa rồi =)) ☠️,0
Vậy mà xin lỗi khóc lóc đó hả 😞,0
"Tay anh cầm xi măng, sỏi đá... 🤯",0
Cô Minh hiếu chửi nge đã tai lun ...cô chửi hay quá  ! 😠 Hoan hô cô hj 🙀,0
Nể mấy đứa cmt kêu ghép :> Ghép ghép cl nekk chứ ghép 💪,2
Việt nam là nơi lấy cảm hứng của iPhone 🛑,0
"Nhìn là đéo muốn xem rồi, dự là sẽ có những yếu tố bắt buộc phải cười 🤩",2
hôm may mấy h bắn a 😰,0
coi chừng nó bỏ thuốc độc vào sông 🙅,0
hết ngủ rồi anh ơi 👿,0
Ninh Trần được Ninh ơi 🤕,0
Nguyễn Văn Thiện 😠,0
Dừng lại hay tiếp tục 😌 😬,0
Chuẩn bị gọi người xiên rồi :)) 😫,0
"Chị thấy cái đó chị xỉu 3 ngày, hên của con nít chứ của người lớn là chị đi luôn r. 😿 Cười muốn bệnh luôn. 😦 🤣🤣🤣 💔",0
Chạy đi rồi trượt 1 xải dài 😔,0
Cầu mong 3 gà tặng quà 😢,0
Xin video bạn 😿,0
"Nhà của c này cũng k phải là k có đóng góp gì cho VN đâu, cứ lên tra gg xem Johnathan Hạnh Nguyễn xem bác ấy có đóng góp gì cho kinh tế VN nhé ạ. 😿",0
Nhi Lê 🛑,0
Ông Trần Dần lại muốn về Việt Nam đó mấy bạn cccđ ạ.không có tiền về Việt Nam sống thì phải chịu thôi chứ về Việt Nam sống và chết tại quê cha đất mẹ vẫn thấy thanh thản hơn. 😢,0
Nhìn ổng dễ thương muốn xỉu🐝🐝 😵,0
ạc đó dính ạc lq vip vãi lồn ra 😑,1
Thà để giọt mồ hôi rơi trên trang sách 😖,0
Yoyo iu cô 😦,0
